Datum	Zeit	Log.Rho.1	Log.Rho.2	Log.Rho.3	Log.Rho.4	Log.Rho.5	Log.Rho.6	Rho.1	Rho.2	Rho.3	Rho.4	Rho.5	Rho.6	Rho.Phase.1	Rho.Phase.2	Rho.Phase.3	Rho.Phase.4	Rho.Phase.5	Rho.Phase.6	Gamma	GGA..East.or.West.	GGA.Longitude_2	GGA.Longitude_1	GGA..North.or.South.	GGA.Latitude_2	GGA.Latitude_1	GGA.UTC.sec	GGA.Latitude	GGA.Antenna.Altitude.above.below.mean.sea.level..geoid.	GGA.Longitude	VTG.Speed..km.h.	VTG.Bearing	GGA.UTC.min	GGA.UTC.h	GAMMA.C	GAMMA.F	Gamma.OK	PS.OK	GPS.OK	Achse.1.U.FFT.Frq	Achse.1.U.PP	Achse.4.U.FFT.Frq	Achse.4.U.PP	Achse.5.U.FFT.Frq	Achse.5.U.PP	Achse.6.U.FFT.Frq	Achse.6.U.PP	Achse.0.U.FFT.Frq	Achse.0.U.P	Achse.0.U.PP	Achse.2.U.FFT.Frq	Achse.2.U.PP	Achse.0.I.FFT.Frq	Achse.3.U.FFT.Frq	Achse.3.U.PP	Achse.0.I.P	Achse.0.I.PP	Strecke.absolut	V	N	E	H	Kurs	Strecke.gesammt	X
31.01.2024	15:29:02.000	2.588526257	2.547472025	2.383216236	2.036543216	0.517012605	2.07815989	387.727189597	352.75406325	241.666379696	108.778537514	3.288611758	119.718120459	387.60549238	350.0911108	241.117972329	106.485085198	-0.020904769	85.095674161	0.963371725	2755.261	18.902000427	13	722209856	21.013299942	52	41	52.350221666	37.483001709	13.31503334	8.25	19.799999237	59	13	823049	907.919067383	0	1	1	190	2132.877834611	5	47.996643066	50	4.372000955	2.5	53.948167202	190	52.230361237	104.122764118	190	480.607180632	190	190	98.93775576	8.543134245	20.789207267	5032.554355239	8.25	52.350221666	13.31503334	37.483001709	19.799999237	1.516031988	NA
31.01.2024	15:29:03.000	2.562968097	2.464258785	2.322732246	2.203523492	0.456514211	2.206836382	365.567936107	291.245205794	210.24818028	159.78039557	2.860975973	161.003894604	365.559544121	288.50901506	209.941465081	154.938395065	0.090014652	129.639714208	0.951798044	2755.261	18.902700424	13	722209856	21.014499664	52	42	52.350241661	37.48400116	13.315045007	8.270000458	18.700000763	59	13	823981	904.761291504	0	1	1	190	1946.196076047	190	48.545005831	50	4.699826521	2.5	34.821035553	190	52.200558913	104.105001933	190	475.555686686	190	190	122.883923226	7.239580586	18.15646995	5032.556672045	8.270000458	52.350241661	13.315045007	37.48400116	18.700000763	1.518348794	NA
31.01.2024	15:29:04.000	2.621342425	2.476927307	2.32375343	2.184851234	0.621007336	2.229399652	418.159940148	299.86605568	210.74313179	153.056308409	4.178374243	169.589770206	417.962422568	293.483400813	210.727779565	148.451750817	2.251256807	129.494390403	0.925729138	2755.261	18.903299332	13	722209856	21.015600204	52	43	52.350260003	37.501998901	13.315054989	8.18999958	18.899999619	59	13	824901	1053.254394531	0	1	1	190	2575.263534502	190	115.326053818	50	4.848838141	2.5	26.890637093	190	52.242699399	104.140407094	190	594.049727562	190	190	177.374492727	9.028018059	21.745265826	5032.558998956	8.18999958	52.350260003	13.315054989	37.501998901	18.899999619	1.520675706	NA
31.01.2024	15:29:05.000	2.631941429	2.631124532	2.477870518	2.261440859	0.706409461	2.160972052	428.490728399	427.685505586	300.518019558	182.57481081	5.086387713	144.867862272	428.35890675	426.373501308	298.178933518	176.590018543	-4.130300594	113.836162006	0.954637711	2755.261	18.903999329	13	722209856	21.016799927	52	44	52.350279999	37.51599884	13.315066655	8	19.600000381	59	13	825891	988.752929688	0	1	1	190	3197.968196748	190	66.259507314	50	4.512071878	2.5	37.06217033	190	52.161994705	104.06393433	190	706.195873391	190	190	195.837032547	11.492670267	26.824773957	5032.561184955	8	52.350279999	13.315066655	37.51599884	19.600000381	1.522861704	NA
31.01.2024	15:29:06.000	2.614951215	2.538841253	2.408485279	2.280093276	0.434332764	2.269699757	412.051230404	345.81295001	256.144643828	190.587000842	2.718521449	186.080025376	411.781573568	344.267321206	256.112942112	185.946085607	-0.034857748	151.510412491	0.969210025	2755.261	18.904699326	13	722209856	21.017900467	52	45	52.350298341	37.544998169	13.315078322	7.949999809	20.799999237	59	13	826838	1084.637084961	0	1	1	190	2297.178047727	190	58.034065845	50	4.780292796	0	55.375698529	190	52.231076493	104.136592396	190	635.445155826	190	190	160.846123746	8.848906091	21.390618169	5032.563400314	7.949999809	52.350298341	13.315078322	37.544998169	20.799999237	1.525077064	NA
31.01.2024	15:29:07.000	2.573574534	2.606225806	2.381211882	2.264918709	0.727145642	2.299594793	374.605831824	403.855317901	240.553611515	184.042747699	5.335137813	199.340155817	374.405101764	402.218841326	238.546319186	179.514879857	-4.295171389	166.661824226	0.95960444	2755.261	18.905399323	13	722209856	21.0189991	52	46	52.350316652	37.535999298	13.315089989	8.260000229	20.700000763	59	13	827810	957.866088867	0	1	1	190	2215.594185328	2.5	55.098536914	50	4.318356771	2.5	30.121209033	190	52.23667933	104.148453721	190	576.958094654	190	190	106.501585633	8.395910763	20.403565192	5032.565652644	8.260000229	52.350316652	13.315089989	37.535999298	20.700000763	1.527329394	NA
31.01.2024	15:29:08.000	2.652147398	2.637648017	2.484311584	2.31721202	0.522767671	2.318205287	448.897717891	434.158208901	305.008248103	207.592672456	3.332480919	208.067997361	448.822051643	432.254226857	302.490109166	203.342792733	-1.904231652	166.3757059	0.95734165	2755.261	18.906099319	13	722209856	21.020200729	52	47	52.350336679	37.561000824	13.315101655	8.420000076	20.200000763	59	13	828752	889.555236816	0	1	1	190	2133.846410146	190	47.191980314	50	4.866719536	2.5	43.013694466	190	52.219036354	104.132718094	190	576.183234226	190	190	162.526974829	7.422566856	18.400550985	5032.568005518	8.420000076	52.350336679	13.315101655	37.561000824	20.200000763	1.529682268	NA
31.01.2024	15:29:09.000	2.647988513	2.66284416	2.458731047	2.313212916	0.670690463	2.322144712	444.619507424	460.091447045	287.561702833	205.68987588	4.684793616	209.963939043	444.497769457	457.491136465	286.574668742	201.506803841	-4.068560284	158.069220769	0.934457791	2755.261	18.906700134	13	722209856	21.021299362	52	48	52.350354989	37.575000763	13.315111669	7.949999809	19.299999237	59	13	829678	856.217895508	0	1	1	190	2706.781191038	190	59.041384401	50	4.827976515	2.5	40.790441083	190	52.250269189	104.150599489	190	704.780262994	190	190	196.430098798	8.707643074	21.086336439	5032.570241076	7.949999809	52.350354989	13.315111669	37.575000763	19.299999237	1.531917826	NA
31.01.2024	15:29:11.000	2.633390367	2.751798914	2.537118038	2.317821492	1.145242762	1.929192437	429.92269083	564.675460228	344.443535523	207.88420471	13.971491212	84.955683259	429.744468938	564.321717902	342.695875677	198.684977626	-13.651263644	81.66036975	0.990623657	2755.261	18.908100128	13	722209856	21.023500443	52	50	52.350391674	37.583999634	13.315135002	7.940000057	20.799999237	59	13	831659	953.243286133	0	1	1	190	2746.597096121	190	59.682134371	50	5.045533481	187.5	38.459899334	190	52.194300425	104.097730166	190	769.928143616	190	190	226.73608224	8.929372366	21.54886851	5032.57457243	7.940000057	52.350391674	13.315135002	37.583999634	20.799999237	1.53624918	NA
31.01.2024	15:29:12.000	2.699317591	2.650772784	2.489944515	2.318865435	0.617459893	2.310752779	500.400333687	447.479129034	308.990064769	208.384510694	4.144383087	204.528003282	498.676810965	444.083223286	308.628270765	204.626588639	-3.856130587	178.155961266	0.96894758	2755.261	18.908800125	13	722209856	21.024700165	52	51	52.350411669	37.583999634	13.315146669	8.149999619	21.5	59	13	832625	914.906188965	0	1	1	190	3154.918739493	190	69.96691644	50	4.988909065	2.5	39.687755089	190	52.241149678	104.133373745	190	751.376196824	190	190	193.730008228	9.27448328	22.174717318	5032.576806116	8.149999619	52.350411669	13.315146669	37.583999634	21.5	1.538482865	NA
31.01.2024	15:29:13.000	2.691051891	2.649335688	2.516690892	2.343201471	0.427188737	2.32432691	490.966535387	446.000851882	328.617654673	220.39486455	2.674168304	211.021599146	490.937009432	445.124155596	326.737465541	217.093495651	-0.884228076	176.760094894	0.955629462	2755.261	18.909500122	13	722209856	21.025800705	52	52	52.350430012	37.570999146	13.315158335	7.860000134	22.899999619	59	13	833571	1011.742431641	0	1	1	190	1786.485420852	190	51.376226626	50	4.634261408	190	34.603478587	190	52.244606748	104.155189047	190	689.327757915	190	190	183.069716875	5.758703098	15.149117419	5032.579031532	7.860000134	52.350430012	13.315158335	37.570999146	22.899999619	1.540708282	NA
31.01.2024	15:29:14.000	2.767490045	2.725710994	2.594136234	2.43802426	0.576024703	2.418657503	585.450315834	531.754279736	392.768123234	274.172732508	3.767252265	262.21498239	585.119616862	525.98872304	390.840888681	269.594015998	0.104368816	220.181016982	0.955120477	2755.261	18.910400391	13	722209856	21.026800156	52	53	52.350446669	37.571998596	13.31517334	8.050000191	30.799999237	59	13	834535	881.450256348	0	1	1	190	2945.110377378	190	75.885658019	50	4.515052111	2.5	37.068130795	190	52.204075587	104.120022304	190	777.408526981	190	190	183.615099407	5.820691932	15.263856367	5032.581239303	8.050000191	52.350446669	13.31517334	37.571998596	30.799999237	1.542916053	NA
31.01.2024	15:29:15.000	2.826940419	2.796505393	2.755275688	2.621497419	0.707671663	2.601156023	671.336745559	625.900635948	569.214150689	418.309202243	5.101191914	399.168280545	670.728690946	624.635487297	567.032187972	410.059071252	3.127381411	342.345028387	0.96651972	2755.261	18.911699295	13	722209856	21.027799606	52	54	52.350463327	37.541999817	13.315194988	8.630000114	48.200000763	59	13	835504	1063.079956055	0	1	1	190	2417.117501325	190	69.922212954	50	4.643202105	2.5	54.088238125	190	52.221956982	104.100591189	190	641.137399741	190	190	191.855442039	4.979968368	13.586581563	5032.583576952	8.630000114	52.350463327	13.315194988	37.541999817	48.200000763	1.545253702	NA
31.01.2024	15:29:16.000	2.869817618	2.622926028	2.606742235	2.585171018	1.13047482	2.644927711	740.99899275	419.68749353	404.335836966	384.743257842	13.504385286	441.496953622	738.765216491	389.914245597	399.661852039	373.317297468	13.45535574	312.791411843	0.968659729	2755.261	18.913600922	13	722209856	21.028499603	52	55	52.350474993	37.516998291	13.315226682	9.149999619	67	59	13	836473	1019.161987305	0	1	1	190	3354.22178234	190	107.204920483	50	4.19318701	2.5	53.143504449	190	52.284839886	104.122585304	190	1137.61431799	190	190	230.407728577	7.58290336	18.692017716	5032.586097307	9.149999619	52.350474993	13.315226682	37.516998291	67	1.547774056	NA
31.01.2024	15:29:17.000	2.859843998	2.843705529	2.728678786	2.701527499	0.48972326	2.740202782	724.175783538	697.759132237	535.400516796	502.953111409	3.088326873	549.797526763	724.124440473	697.277563743	531.68209678	483.935797648	2.807452552	307.879456319	0.936852969	2755.261	18.915599823	13	722209856	21.028699875	52	56	52.350478331	37.504001617	13.315259997	8.909999847	87.599998474	59	13	837378	912.609863281	0	1	1	190	3501.340955576	190	107.580429767	50	4.756450937	190	53.569677685	190	52.242401376	104.127711304	190	1141.890951508	190	190	214.639318862	6.996989667	17.665327648	5032.588531764	8.909999847	52.350478331	13.315259997	37.504001617	87.599998474	1.550208514	NA
31.01.2024	15:29:18.000	2.797316968	2.583145234	2.666090087	2.639588431	1.324413398	2.995971618	627.071363207	382.952786106	463.543064127	436.102354365	21.106362772	990.767194348	626.770079195	355.690984866	454.206400684	414.572653905	20.780459273	291.111766944	0.88923237	2755.261	18.917800903	13	722209856	21.028699875	52	57	52.350478331	37.488998413	13.315296682	8.930000305	101.5	59	13	838251	793.82434082	0	1	1	190	3571.689341765	190	125.271089391	50	4.839897444	190	68.256263033	190	52.250030771	104.121870048	190	1733.36277803	190	190	267.487780302	9.530187221	22.797883916	5032.591035319	8.930000305	52.350478331	13.315296682	37.488998413	101.5	1.552712068	NA
31.01.2024	15:29:19.000	2.75785647	2.790987083	2.694069622	2.731367347	0.60610327	2.631864146	572.606759089	617.998019772	494.389936083	538.725269477	4.037413862	428.414485201	572.596361754	613.830653195	494.185427223	519.458868137	1.465900289	346.35945711	0.898591055	2755.261	18.919799805	13	722209856	21.028299332	52	58	52.350471656	37.480998993	13.315329997	8.43999958	108.900001526	59	13	839175	1058.69140625	0	1	1	190	2576.902662331	190	121.203072143	50	4.559755597	190	65.326694568	190	52.239897981	104.135281094	190	1401.946032163	190	190	230.04115999	6.981492459	17.625392534	5032.593447806	8.43999958	52.350471656	13.315329997	37.480998993	108.900001526	1.555124556	NA
31.01.2024	15:29:20.000	2.745668551	2.727154549	2.722069231	2.755098428	0.75462209	2.68635251	556.760673229	533.524723103	527.313913793	568.981869081	5.683581472	485.682560699	556.703983421	528.89576705	526.617274602	563.522441723	5.058100845	433.35787106	0.928330847	2755.261	18.921800613	13	722209856	21.027799606	52	59	52.350463327	37.449001312	13.315363344	8.920000076	118.199996948	59	13	840107	941.31072998	0	1	1	190	2520.918996389	190	95.301872212	50	4.523992808	190	88.626151599	190	52.221003307	104.114359862	190	764.042184594	190	190	192.68394665	7.632971265	18.913747007	5032.595869594	8.920000076	52.350463327	13.315363344	37.449001312	118.199996948	1.557546343	NA
31.01.2024	15:29:21.000	2.725061087	2.654103629	2.574398872	2.532124879	0.795305718	2.538735768	530.959122345	450.924288457	375.317549469	340.506086469	6.241740626	345.728966848	530.955208242	449.418528496	373.792250286	332.384545916	6.009048656	285.338957466	0.911684735	2755.261	18.923599243	13	722209856	21.027099609	52	0	52.35045166	37.387001038	13.315393321	8.949999809	125.300003052	0	14	840996	840.000305176	0	1	1	190	2883.866601221	190	89.03444344	50	4.974007903	190	74.079637175	190	52.240136399	104.134446629	190	677.138607331	190	190	192.362081549	8.775592373	21.212698293	5032.598356371	8.949999809	52.35045166	13.315393321	37.387001038	125.300003052	1.56003312	NA
31.01.2024	15:29:22.000	2.724927112	2.71003933	2.640997299	2.591593204	0.711659314	2.510706436	530.795352996	512.907831549	437.519384469	390.474973051	5.14824628	324.120452105	529.781952522	507.354086252	437.517418108	389.183673439	4.508925477	300.178326806	0.909545999	2755.261	18.925100327	13	722209856	21.026199341	52	1	52.350436656	37.358001709	13.315418339	8.420000076	140.300003052	0	14	841927	843.764709473	0	1	1	190	2802.41684928	190	97.230082585	50	5.218386961	190	60.242418065	190	52.254560724	104.150301465	190	771.552370283	190	190	236.439718988	8.093715196	19.922257657	5032.600729622	8.420000076	52.350436656	13.315418339	37.358001709	140.300003052	1.562406371	NA
31.01.2024	15:29:23.000	2.717800343	2.776801654	2.72235366	2.676961501	0.456955478	2.60212229	522.156084489	598.138357468	527.659376972	475.293090294	2.863884359	400.057383136	521.96037595	595.064659152	527.619236355	474.738038901	1.527799059	386.166192733	0.949143723	2755.261	18.926200867	13	722209856	21.02519989	52	2	52.350419998	37.316001892	13.315436681	8.170000076	158.699996948	0	14	842894	835.98828125	0	1	1	190	2751.141950556	190	142.553457174	50	5.501509041	190	73.35842093	190	52.247944608	104.115432746	190	918.030793549	190	190	246.834769656	7.802844513	19.351841173	5032.60305471	8.170000076	52.350419998	13.315436681	37.316001892	158.699996948	1.56473146	NA
31.01.2024	15:29:24.000	2.719857366	2.746551646	2.717001933	2.695301056	0.988399888	2.633119771	524.63512804	557.893942858	521.19703109	495.793759093	9.736433198	429.654902109	520.651487966	537.193688785	520.239644886	495.286257364	8.36216123	393.716568138	0.97083595	2755.261	18.926599503	13	722209856	21.023899078	52	3	52.350398318	37.355998993	13.315443325	8.890000343	176.199996948	0	14	843865	1073.372680664	0	1	1	190	3250.181868683	190	141.426929321	50	4.535913738	187.5	113.895542258	190	52.250507608	104.145831117	190	871.926598068	190	190	311.511773557	8.422732855	20.806790638	5032.605434116	8.890000343	52.350398318	13.315443325	37.355998993	176.199996948	1.567110865	NA
31.01.2024	15:29:25.000	2.824618234	2.823868494	2.837185629	2.824353429	0.976121356	2.790005489	667.756668179	666.60488851	687.362173981	667.349638222	9.465016084	616.602795565	666.600273564	660.532654155	687.332634144	667.300149238	9.451154316	583.255820616	0.948911905	2755.261	18.92650032	13	722209856	21.022600174	52	4	52.35037667	37.375999451	13.315441672	8.56000042	192.100006104	0	14	844789	1127.970581055	0	1	1	190	4200.265061871	190	280.693190139	50	4.866719536	190	92.560058389	190	52.26028277	104.153222093	190	1323.103983587	190	190	375.223182155	8.510351688	20.837487032	5032.607862858	8.56000042	52.35037667	13.315441672	37.375999451	192.100006104	1.569539607	NA
31.01.2024	15:29:26.000	2.876852646	2.863598825	2.872728378	2.882715831	0.949852725	2.818413215	753.09999748	730.464013426	745.982050038	763.336151409	8.909487541	658.283872756	752.984222229	725.029267263	745.081486038	761.19302566	8.835588559	622.864884949	0.934218542	2755.261	18.926000595	13	722209856	21.021400452	52	5	52.350356674	37.379001617	13.315433343	8.279999733	199.399993896	0	14	845734	794.293212891	0	1	1	190	2844.661643783	190	147.607931352	50	4.953146276	190	70.181493174	190	52.253249422	104.15214921	190	916.719491286	190	190	262.308136362	5.619824268	14.908612663	5032.610165845	8.279999733	52.350356674	13.315433343	37.379001617	199.399993896	1.571842594	NA
31.01.2024	15:29:27.000	2.812617343	2.843805738	2.781613484	2.808184739	0.856171073	2.761619628	649.557113138	697.920151258	604.802369246	642.961160686	7.180770928	577.58995006	647.596246127	682.213157566	604.719000666	637.423934402	5.094038844	542.252868445	0.978225592	2755.261	18.92550087	13	722209856	21.020200729	52	6	52.350336679	37.349998474	13.315425014	8.25	195.100006104	0	14	846748	983.281677246	0	1	1	190	2748.415037895	190	97.045308175	50	5.152821848	190	64.736608549	190	52.268090979	104.156440744	190	740.662261287	190	190	209.018600525	5.012452901	13.852418295	5032.612620123	8.25	52.350336679	13.315425014	37.349998474	195.100006104	1.574296872	NA
31.01.2024	15:29:28.000	2.916617492	2.926041868	2.747775412	2.575588157	0.614674433	2.60245872	825.310731278	843.416062629	559.468206625	376.346738657	4.117887074	400.367411262	824.282896161	836.583594312	559.31357584	375.285851723	0.894527868	-300.637434727	0.96679379	2755.261	18.924800873	13	722209856	21.0189991	52	7	52.350316652	37.300998688	13.315413348	8.420000076	199.300003052	0	14	847668	872.647216797	0	1	1	190	4016.936064776	190	122.073300008	50	5.021691622	50	59.950355288	190	52.243057027	104.11906863	190	945.255216673	190	190	245.505585999	7.147491404	18.077791815	5032.614809206	8.420000076	52.350316652	13.315413348	37.300998688	199.300003052	1.576485956	NA
31.01.2024	15:29:29.000	2.85841151	2.800031162	2.729641394	2.638318595	1.094168804	2.622081178	721.791078906	631.002619117	536.588541667	434.829094799	12.421350137	418.871853299	721.732984786	629.882033745	534.876933934	421.681862914	12.02483022	264.663997237	0.902854703	2755.261	18.924100876	13	722209856	21.017799377	52	8	52.350296656	37.292999268	13.315401681	8.609999657	199.300003052	0	14	848554	861.181640625	0	1	1	190	3179.148029038	190	98.237401142	50	4.500150949	2.5	62.823299338	190	52.259567515	104.104286677	190	872.358731768	190	190	231.340541323	6.944239553	17.772019969	5032.61717214	8.609999657	52.350296656	13.315401681	37.292999268	199.300003052	1.57884889	NA
