E,N,H,Rho.1,Rho.2,Rho.3,Rho.4,Rho.6,Gamma
14.06111833,52.40045665,60.95600128,169.6894118,103.9422361,75.64259179,308.7232791,123.5437933,1.231583069
14.06116833,52.40045335,60.92699814,199.4876265,148.9501354,127.8222979,70.83416698,79.19595813,1.220901562
14.06121833,52.40045166,60.84000015,173.5837068,133.2836071,106.0871993,170.6676746,84.12438337,1.209853873
14.061265,52.40045166,60.77000046,217.0565984,157.0149396,126.0575192,145.2743172,102.3916352,1.184041501
14.06131167,52.40045335,60.73600006,241.0772191,196.6512141,179.3072952,301.5503347,127.5078959,1.17757478
14.06135667,52.40045834,60.67699814,230.3216851,141.6286512,128.0635002,286.7151005,129.5904531,1.2057099
14.0614,52.40046667,60.59899902,105.6585024,100.962431,82.28817362,376.1511536,157.2773639,1.197327573
14.06144167,52.40047833,60.55699921,129.2772351,139.0181416,156.1457483,58.58765802,85.66084655,1.170200787
14.06147833,52.40049334,60.56200028,156.4702196,127.8662257,140.2398019,98.66799919,143.6257648,1.192261185
14.061515,52.40050999,60.55400085,433.1868875,319.2562706,328.044159,176.2629999,228.833201,1.218653217
14.06155167,52.40052834,60.54700089,479.7258981,488.2889577,545.0846834,544.6989974,417.6903023,1.246965558
14.06158667,52.40054833,60.56600189,244.4568545,266.2009545,377.8750338,362.3573193,390.6579024,1.245955243
14.06162167,52.40056833,60.57500076,316.9178235,290.3341994,303.8888613,112.4148597,246.7420397,1.200610522
14.061655,52.40058832,60.54999924,291.379837,280.9887839,264.1392449,273.062552,237.122875,1.180165552
14.06169,52.40060835,60.55400085,531.3921605,540.6083269,629.4451956,582.5031649,462.4813461,1.201227832
14.06172333,52.40062834,60.56000137,506.1001509,540.0303957,661.0026346,742.0341745,677.8888051,1.184384259
14.06175833,52.40064999,60.58000183,609.6480822,566.8104629,676.658427,681.1887535,650.7400449,1.131998068
14.06179334,52.40066999,60.61399841,504.8420989,481.5697888,527.7495463,488.1105092,450.4854332,1.133337775
14.06183,52.40069167,60.66799927,470.9580574,463.2356191,519.8675181,609.0577488,484.2954823,1.129615549
14.061865,52.40071335,60.72900009,563.0079289,534.6125791,626.3466536,683.624963,580.5673619,1.124488821
14.06190167,52.400735,60.80799866,472.5927753,456.9876264,500.1476759,113.937791,378.6046462,1.134255612
14.06193833,52.40075833,60.9129982,508.1650068,530.745052,573.5945052,629.3356554,471.6221699,1.147013229
14.06197333,52.40078166,61.01599884,464.8397153,467.829423,532.5407747,838.9697584,559.4553453,1.158778052
14.06200833,52.400805,61.13299942,306.0460849,291.9573878,331.2212409,415.545303,296.4174243,1.218683304
14.06204333,52.40082833,61.24599838,206.9347142,123.0514696,133.5675949,65.42432675,95.78726485,1.254814026
14.06207833,52.40085001,61.34299851,200.7000865,132.3086262,89.05291261,303.9386048,97.11666849,1.239121069
14.06211333,52.40087334,61.47200012,222.0082598,119.2626836,87.40761992,315.6897128,102.5101675,1.264794464
14.06215,52.40089499,61.57600021,244.2148693,135.8058306,87.05366183,292.5673259,110.7808865,1.241528302
14.062185,52.40091667,61.68700028,440.063028,359.2569806,284.7289094,567.2472175,236.9470728,1.210684314
14.06222,52.40094001,61.76499939,403.9214852,292.9596466,253.7937766,429.6446296,222.5379966,1.185264355
14.062255,52.40096165,61.9109993,366.8853879,230.7761557,207.7402116,358.1760041,161.3276629,1.140257864
14.06229167,52.40098333,62.04399872,520.1721789,350.8816163,243.283374,628.6515064,240.300488,1.141781448
14.06232667,52.40100667,62.18500137,462.6450788,349.2160853,310.9075654,672.8170081,275.0512516,1.170015869
14.06236333,52.40102666,62.32400131,363.0250441,234.4586154,192.4529714,312.2253581,181.853912,1.136011017
14.06239833,52.40104834,62.45899963,338.6125672,185.3493377,156.08,106.7577126,105.3159873,1.125588171
14.06243333,52.40106999,62.57799912,367.5023485,199.3000158,162.3871879,70.33912742,67.97520901,1.18086416
14.06246833,52.40109167,62.71099854,317.4226016,173.2080252,109.7621537,344.8627756,113.3879015,1.173449759
14.062505,52.40111332,62.83800125,330.8205668,251.8003227,187.2128474,151.9539114,96.57337162,1.141984079
14.06254167,52.401135,62.9469986,397.815585,294.2771876,278.1966286,304.6549336,192.2725535,1.131027054
14.06257833,52.40115668,63.0699997,353.08287,223.0437501,190.2098058,195.495705,116.4523868,1.111371616
14.062615,52.40117833,63.19100189,354.587484,258.4325352,253.5669115,130.7315979,125.0270832,1.106240408
14.06265167,52.40120001,63.28499985,382.6328354,304.3701885,252.544801,523.8200585,195.7906465,1.131837015
14.06268834,52.40122166,63.41799927,258.3109279,146.6958224,129.4065857,19.80771232,57.74208096,1.146941168
14.062725,52.40124334,63.5359993,226.720628,132.9483833,88.2580425,194.4667749,97.09765692,1.199348175
14.06276167,52.40126499,63.67399979,185.2091392,115.1493534,92.48945859,335.5651997,89.36249789,1.224157639
14.06279833,52.40128667,63.8199997,161.1695747,84.34886877,66.96859544,277.251411,90.65217607,1.221390201
14.06283333,52.40130835,63.95899963,144.3546113,81.51321205,51.23029822,240.921019,71.53166459,1.235197272
14.06287,52.40132999,64.08599854,114.5479996,67.23707824,61.60186563,100.9228403,57.86674574,1.249725818
14.06290667,52.40135333,64.21499634,104.2081555,62.82971547,65.92009685,69.05697532,66.86308893,1.293203564
14.06294333,52.40137501,64.34100342,112.5068095,76.38202343,62.36488969,116.7499,63.25135269,1.324246771
14.06297834,52.40139666,64.46499634,107.6643797,69.25730947,56.80620715,112.0839391,64.4862685,1.319706799
14.063015,52.40141834,64.58200073,110.5466912,67.51746013,56.10485357,45.23287867,50.09662093,1.290667035
14.06305,52.40143999,64.71099854,103.6123297,65.13783362,55.95243271,134.5450216,60.55390089,1.319925067
14.063085,52.40146001,64.83000183,96.10064119,68.4789828,59.48439085,103.7938449,58.26380593,1.312833276
14.06312167,52.40148166,64.9509964,104.4026133,74.4321433,62.96388899,119.5196252,60.61099404,1.27576936
14.06315833,52.40150334,65.0530014,105.5472312,71.1930995,53.80662058,231.4475401,78.5065544,1.299873187
14.063195,52.40152499,65.15399933,114.4516745,60.34708212,58.37429565,22.81668829,49.44556151,1.314335822
14.06323333,52.40154667,65.25700378,115.0232015,61.18136789,57.30722372,64.00249042,51.91403951,1.313856372
14.06327,52.40156835,65.36000061,139.4854044,83.40517811,62.94176851,134.0253322,63.63716751,1.303326178
14.06330667,52.40159,65.45899963,137.3539012,78.40544747,66.42362349,216.0878641,89.87690806,1.26318584
14.06334333,52.40161168,65.56500244,168.5975226,85.93652958,74.61339288,169.5782809,77.78415327,1.253020892
14.06337833,52.40163501,65.65000153,166.596735,85.83748373,89.66115875,246.2041166,108.1695043,1.263060126
14.063415,52.40165501,65.77999878,160.6783711,79.27428059,75.9912457,50.54203348,70.34588854,1.2297922
14.06345,52.40167666,65.90299988,154.0740162,84.42420039,78.92218846,132.1712664,68.10580897,1.202961444
14.06348333,52.40169668,66.02899933,218.0909751,189.7123684,174.387396,322.4557888,158.0502664,1.223040424
14.06351667,52.40171668,66.14099884,152.5672048,132.0412573,124.9752475,236.4053969,145.3275953,1.293805707
14.06354667,52.40173499,66.22399902,113.777867,73.59468636,80.63417618,63.71965643,76.24620718,1.346964453
14.06357833,52.40175333,66.26699829,120.0155478,66.74232162,77.62394594,100.2453187,55.61157626,1.269541736
14.06360833,52.40177167,66.30999756,100.0688247,70.7438639,74.0381092,200.0854239,73.26454984,1.223719147
14.06363167,52.40179332,66.3239975,132.5600029,62.87590564,63.01778554,68.0212188,61.52086491,1.230500647
14.06365,52.401815,66.34500122,138.418941,91.38176896,84.65809131,45.73548511,50.92708303,1.205995386
14.06366333,52.40183668,66.34400177,131.3604683,110.1990509,101.6470848,246.4230382,95.74629621,1.169931122
14.06366833,52.40186002,66.32700348,110.1175721,94.7575931,124.746618,11.00354082,97.60373288,1.211755652
14.06366667,52.40188001,66.2990036,70.32630322,50.68222563,60.8218938,16.24016565,64.49581167,1.274272556
14.06366,52.40189832,66.27600098,70.76148583,45.88732862,64.07769172,84.29860096,52.65930098,1.258880612
14.06365,52.40191501,66.2460022,109.5504351,58.24291887,60.93945368,26.2557698,43.17404112,1.247996136
14.06363833,52.40193167,66.19799805,99.82353102,71.11643387,77.32937397,86.09179839,35.8279318,1.262461658
14.06362333,52.40194667,66.24199677,144.5394769,96.42177952,106.2903716,81.93016059,94.29757834,1.260613196
14.06361,52.40195999,66.18099976,305.0341168,172.6428636,147.5577235,48.01495602,124.7776029,1.239101822
14.063595,52.40197166,66.13300324,292.9683823,234.8361105,325.0159898,21.84830246,107.6025058,1.211958374
14.06357833,52.40198835,66.07900238,253.7157564,195.9626351,191.439397,134.2416902,178.2007938,1.224015616
14.06356167,52.40200332,66.02300263,248.201176,141.8552415,116.6693878,242.8075064,118.1023583,1.206741516
14.06354833,52.40201667,65.98799896,245.1520035,176.7912937,132.9807898,269.9515604,123.7729525,1.181087512
14.06353667,52.40202999,65.94400024,210.2996342,127.8968957,143.8619855,83.1751803,63.29180791,1.220115253
14.063525,52.40204001,65.90000153,170.2803561,93.39015215,90.74450875,262.9896055,51.64093797,1.213734088
14.06350833,52.40204999,65.86000061,126.6780772,82.98439079,89.98378272,98.20284551,37.7853422,1.206207953
14.06349,52.40205835,65.8259964,169.769909,90.11283012,75.89766323,121.2660357,60.51498744,1.201719385
14.06346667,52.40206165,65.76999664,123.2149816,70.75238616,83.59020706,18.855946,45.70280651,1.175242636
14.06343833,52.40206165,65.73100281,128.4167542,75.59814118,76.03041182,84.01605034,75.5038662,1.208715024
14.06341,52.40205666,65.64600372,162.0730868,85.9989272,75.29797893,217.2656729,112.2675668,1.266552118
14.06338333,52.40204668,65.61399841,99.26792116,21.56021043,28.9120045,299.0344626,99.75029519,1.275380286
14.06335667,52.40203333,65.60299683,70.17824215,61.45588866,64.8960249,187.2998981,80.01725845,1.267469836
14.063325,52.40201667,65.56700134,71.19439892,37.70954875,66.97842552,269.015098,148.8757861,1.241023395
14.06329,52.40200001,65.48799896,103.7938151,69.46003047,76.32506343,229.1243269,79.07368512,1.211165582
14.063255,52.40198167,65.38700104,121.8716324,41.56318254,52.45693684,251.4830379,11.23954022,1.193826852
14.06322,52.40196168,65.30400085,174.87288,65.64142621,61.1595246,130.8470675,36.5092299,1.228165591
14.06318667,52.40194499,65.19999695,145.4471805,115.1121387,97.46343392,27.39578295,42.81698072,1.222685168
14.063155,52.40192668,65.06300354,142.9064788,115.638688,128.6620651,93.89533483,148.0619866,1.178440244
14.06312167,52.40190833,64.95400238,227.9301162,207.1207541,259.9267378,244.9699349,198.0878331,1.168897552
14.06308833,52.40188999,64.84100342,307.7624924,157.4927799,129.555689,237.0774505,133.0097944,1.159565067
14.06305333,52.40187168,64.7519989,340.8249692,195.9248247,157.6301192,545.0205746,192.4282663,1.141759067
14.06301833,52.40185165,64.6760025,391.9347558,206.9400269,173.2740873,262.3495018,120.2320203,1.118774155
14.06298,52.40183166,64.59600067,409.4546177,205.6435021,191.8725237,243.2479288,137.9071981,1.128207794
14.06294167,52.40181166,64.52200317,439.423027,257.9525948,228.549347,724.2428236,241.262149,1.168910077
14.06290333,52.40179167,64.45999908,378.7970958,256.9667604,186.9861757,685.0437868,258.8826921,1.135110297
14.062865,52.40177167,64.39399719,567.6921746,339.2206406,323.5185306,310.3523721,209.2999116,1.06398483
14.06282833,52.40175168,64.35600281,568.2848829,373.6206932,371.5916493,248.2550447,228.5584267,1.06544624
14.06279,52.40173168,64.3010025,547.5697718,378.2778318,394.0149942,178.3500808,231.5510106,1.084065076
14.06275167,52.40171,64.23500061,610.1790431,408.7569785,405.7446683,385.1251821,267.991077,1.065160321
14.06271333,52.40169001,64.18099976,500.5968902,287.4256519,277.1865632,262.9665803,143.2454887,1.065042691
14.062675,52.40167001,64.13700104,479.5327732,258.4905626,196.556852,41.89430271,68.11188642,1.089585107
14.06263667,52.40164833,64.07499695,480.7774572,253.3972314,214.2723669,308.7705784,163.9435023,1.114042258
14.06259833,52.40162834,64.02700043,454.3769087,259.7519537,192.4028652,251.0288652,135.8893954,1.097109436
14.06256,52.40160666,63.95600128,394.3417588,177.6314562,126.6900972,216.6028496,96.01621758,1.075951083
14.06252167,52.40158666,63.86399841,507.0320506,245.0993405,212.3016796,287.4581447,139.106779,1.095352213
14.06248334,52.40156666,63.7820015,422.9498909,184.8158447,143.2076958,203.6324891,96.18029265,1.078355515
14.06244333,52.40154498,63.68999863,456.9937037,248.6610407,188.385535,230.5897603,102.7031914,1.030601584
14.062405,52.40152499,63.60400009,548.4772489,330.3913772,289.0049972,193.753453,107.9840043,1.037018744
14.06236667,52.40150499,63.53499985,482.2992808,298.3333404,293.0383023,263.783381,212.8219174,1.023544135
14.06232667,52.40148335,63.46500015,459.6874177,224.3593459,189.0516608,242.6679959,135.5429827,1.033697577
14.06228833,52.40146332,63.39099884,448.3503572,217.7121967,151.7851959,156.7037131,91.85165457,1.056443207
14.06225,52.40144167,63.29600143,458.9661739,216.910043,159.1193182,140.8594946,75.9245671,1.053795148
14.06221167,52.40142167,63.23799896,408.8028118,193.5268336,150.9708046,59.63083673,59.74358499,1.084542664
14.06217334,52.40140168,63.18600082,464.9397188,288.8923165,254.1231489,161.1551807,141.1848142,1.086573105
14.062135,52.40138,63.15100098,412.0606849,240.2172705,235.369267,205.6878449,175.8378135,1.088778381
14.06209667,52.40136,63.09199905,247.3236367,119.4171318,110.0479072,560.1709444,166.9077716,1.115645978
14.06205667,52.40134001,63.01399994,161.6563179,44.12256918,37.00237705,247.9044987,83.91844176,1.110827399
14.06201667,52.40131833,62.93099976,146.9702667,54.19663609,48.05251224,143.8581003,59.62232724,1.095444992
14.06197667,52.40129668,62.79700089,153.9094148,59.02668518,50.61952385,173.9041481,72.97889194,1.150459738
14.06193833,52.40127665,62.64599991,163.422617,67.06669719,59.92373512,165.6086284,81.72090981,1.177625137
14.06189834,52.401255,62.4980011,334.0322539,174.1019103,110.4137916,120.6577521,47.48066888,1.168961069
14.06185833,52.40123501,62.32699966,375.2651271,274.2139872,234.3485235,94.70669291,178.2518244,1.171751288
14.06181833,52.40121333,62.14500046,254.2144022,119.7386963,98.64850569,159.6168185,80.4672926,1.225807129
14.06177834,52.40119168,61.98199844,216.4843536,77.18311005,49.10070098,122.4195399,192.5043854,1.242017987
14.06173833,52.40117,61.79299927,241.1194773,100.833535,48.31420373,164.8097177,34.91194405,1.223935339
14.06169833,52.40114832,61.62200165,345.298697,173.0502433,159.4839371,122.3735456,61.46772613,1.191250168
14.06165834,52.40112667,61.47200012,227.5512712,94.62127322,114.7024549,277.1573916,107.4810959,1.171511569
14.06161833,52.40110499,61.31100082,270.6958634,116.8752982,75.53174728,106.9048353,85.69561735,1.184846506
14.06158,52.401085,61.18299866,341.9536955,109.4949414,49.11429777,158.9027812,64.33215005,1.140135962
14.06154167,52.40106335,61.05199814,319.9256465,136.4204689,96.96313274,119.9344253,93.5266512,1.156497803
14.06150334,52.40104167,60.94100189,325.1225233,128.0301724,101.9368151,198.5174297,116.2480717,1.141506308
14.06146333,52.40101999,60.83100128,352.2001384,174.9707017,150.1329689,124.3551728,124.6311098,1.100267844
14.061425,52.40099999,60.72499847,377.1222518,198.0497659,206.8111736,413.3616841,222.2477024,1.104730884
14.06138667,52.40097834,60.61999893,434.7321399,237.8152944,218.0496444,161.7266786,175.6875807,1.106177368
14.06134667,52.40095835,60.54899979,508.8316706,328.5428168,440.6699794,428.5571386,418.6355666,1.103225162
14.06130833,52.40093832,60.45100021,564.6168006,342.6400437,411.0264141,369.1227117,481.4449964,1.098613638
14.06126833,52.40091667,60.38399887,512.2574729,367.0184264,510.5340836,808.7073945,747.8586231,1.096411432
14.06123,52.40089668,60.33800125,477.0261841,295.3258643,406.8557372,424.7356612,556.2381421,1.130787833
14.06119,52.400875,60.30099869,375.5566357,238.4291151,315.5136341,415.2779069,465.4754981,1.150871024
14.06115167,52.400855,60.26100159,390.6825656,273.1484222,373.7783091,525.4234063,579.9676843,1.149485123
14.06111333,52.40083332,60.25299835,310.7672406,220.0132336,315.7248079,515.9245586,537.030584,1.186958594
14.061075,52.40081333,60.23099899,304.3829169,205.735333,269.9120845,565.8887858,475.4477134,1.2251547
14.06103667,52.40079168,60.22900009,303.9267785,183.2440257,230.4726284,177.6318231,216.2253429,1.25215553
14.06099833,52.40077168,60.22499847,316.3297574,228.2353447,302.1713,456.4418486,449.0151147,1.25061113
14.06096167,52.40075165,60.25600052,297.6007132,199.9101703,321.617873,478.0449098,446.9767625,1.229925839
14.06092333,52.40073166,60.2840004,328.5888057,257.446883,325.4027076,532.8844703,437.0165046,1.223933356
14.06088833,52.40071166,60.31900024,311.8194164,242.5831944,301.5200717,673.2234373,406.2831682,1.207686075
14.06085167,52.40069167,60.39300156,319.3034195,242.4704999,231.2057412,269.7000101,217.8848993,1.213341257
14.060815,52.40067167,60.46500015,307.6742807,242.6852293,213.4586388,139.388775,135.5493806,1.219185187
14.06077833,52.40065333,60.54700089,189.6986893,189.8259233,178.9955188,103.7606337,119.5621358,1.2006474
14.06074333,52.40063334,60.67499924,146.8442459,150.175134,141.4969277,91.73957046,121.2603352,1.19932897
14.06070833,52.40061334,60.7840004,156.35965,94.88778826,79.58169513,82.85545472,71.96854657,1.20606235
14.06067333,52.400595,60.88000107,195.5972546,101.7171265,85.86979108,171.0450254,84.57276099,1.232118073
14.060635,52.40057834,61.00500107,113.9910788,79.69963135,92.53810171,215.3025468,189.7374881,1.278994061
14.06059833,52.40056499,61.09799957,78.9270624,50.36396301,45.14870571,193.3621492,108.9983871,1.279899573
14.06056167,52.40055167,61.21099854,81.289154,52.00632192,46.92814371,175.3529314,98.31323353,1.255832928
14.06052667,52.40054,61.30599976,92.89035357,65.71673167,59.11582002,78.95340295,65.0566081,1.276688147
14.06049333,52.40052834,61.39899826,95.13971014,65.02902402,64.54507594,161.5317075,93.28656116,1.281650037
14.06046167,52.40051832,61.49200058,63.78427163,57.36174671,57.33304132,104.7904217,76.77898828,1.253498001
14.060435,52.40050999,61.57400131,69.89104263,49.70537508,58.93375036,150.4888006,101.8455957,1.280292935
14.06040833,52.400505,61.64199829,75.45646986,53.74957923,60.04665487,81.6805766,61.38640154,1.27452392
14.06038333,52.40050166,61.67399979,74.39288673,65.84813276,54.87714945,124.3632705,67.99622494,1.253033966
14.06035833,52.40050166,61.70399857,93.13848764,59.14656447,49.5345215,43.90715426,56.00919768,1.237138715
14.06033167,52.40050332,61.70600128,110.878743,60.31728154,55.67041109,203.736732,81.47103383,1.219784851
14.06030333,52.400505,61.70800018,93.56580618,67.58299167,60.50189105,124.2772918,70.25138273,1.230118127
14.06028167,52.40050666,61.7120018,137.269236,76.37516024,78.50624661,172.3632781,80.42515541,1.186153461
14.06026,52.40050999,61.70399857,166.9322612,91.87643036,77.14023395,104.23792,68.56899483,1.183742572
14.06024,52.40051667,61.67699814,167.5507108,86.26161243,73.70460688,79.37045945,64.60924637,1.25744635
14.06022667,52.40052668,61.64799881,171.8897407,96.37390046,75.88021447,208.8987202,116.5170399,1.255790753
14.06021667,52.40053835,61.63100052,137.832734,104.8705364,109.8102297,174.4441788,78.63017475,1.211616821
14.06021167,52.40055167,61.58100128,203.3349744,172.6260177,130.5966469,228.6599241,157.5695266,1.160799335
14.06021333,52.40056499,61.52500153,183.1846593,146.157564,111.6644303,226.4830158,123.0742729,1.169858801
14.06022167,52.40057834,61.38899994,156.4287079,147.1421531,87.99018024,331.5630803,186.3511424,1.194712717
14.06023334,52.40059001,61.33499908,169.9178197,88.95706712,65.70969631,43.63404913,95.14817806,1.232919608
14.06025333,52.40059834,61.29299927,135.7422753,114.4279589,111.2937715,410.5563563,195.0718998,1.24537536
14.06027833,52.40060835,61.29199982,139.857433,99.70912515,91.48787963,13.30231242,81.91502972,1.214784357
14.06030667,52.40062002,61.20800018,142.9343377,89.90511946,79.22220998,309.7980011,148.0004131,1.199495074
14.06033833,52.40063499,61.10100174,143.8524302,84.44088443,85.30487543,325.0722442,148.9915516,1.205001532
14.06037333,52.40065333,60.97100067,247.2303649,139.0279181,97.02523615,246.9211861,125.1864867,1.206217535
14.06041167,52.40067167,60.84500122,293.8571734,210.379603,204.0518762,352.7728673,212.779145,1.215355664
14.06044833,52.40069167,60.72999954,250.3679247,149.8409762,155.6120864,218.6591062,178.4866366,1.238418231
14.06048667,52.40071001,60.62400055,223.2979306,199.5179991,213.6676079,146.1859825,148.7976353,1.185574951
14.06052334,52.40073001,60.52700043,204.0364,193.7009115,215.2619977,253.8935217,195.9796952,1.142748932
14.06055834,52.40074835,60.41600037,242.3190402,211.2699222,217.5565777,388.808108,257.7182245,1.177566003
14.06059334,52.40076666,60.3409996,313.8371889,234.7190874,275.3149965,454.0832572,354.5230559,1.193353305
14.06062667,52.400785,60.29100037,382.5398237,299.2684184,325.3319777,538.7650875,360.0910353,1.175427795
14.06066167,52.400805,60.25600052,377.3097737,304.6434167,362.0232209,529.5737387,434.33203,1.165618414
14.06069667,52.40082334,60.21500015,373.6414118,290.4909778,348.6339118,466.3891109,400.8083724,1.155654459
14.06073167,52.40084333,60.19100189,436.2062629,334.841746,425.3508881,567.1425201,456.3686913,1.17915271
14.06076833,52.40086333,60.19300079,447.3537116,367.5371291,453.340835,798.4423281,692.4998836,1.187993829
14.060805,52.40088333,60.19400024,471.7709856,385.5962761,529.272165,866.0980896,775.8866416,1.173048395
14.06084167,52.40090332,60.23300171,436.1348781,370.9507325,510.424741,815.9093443,813.1072398,1.160828119
14.06087833,52.40092335,60.2519989,419.2967176,331.0220863,449.7326821,1158.739661,714.6355401,1.176214154
14.060915,52.40094334,60.28499985,488.3187723,349.4802154,487.2391884,754.8462205,727.4260968,1.195782849
14.06095167,52.40096334,60.33499908,575.8396665,415.1022322,530.4108052,843.9639148,836.0201571,1.214368365
14.06099,52.40098168,60.40999985,551.1023886,347.7938064,462.5320956,735.6185095,844.3827065,1.244421722
14.06102833,52.40100168,60.4640007,495.0980881,364.3247509,455.9746954,616.8868695,714.404811,1.190912061
14.061065,52.40102167,60.52099991,536.6876214,417.6865853,557.482409,1018.475717,1031.295127,1.132932068
14.061105,52.40104167,60.60200119,596.1171252,504.226327,624.4547502,990.7488914,1136.697867,1.144524249
14.06114167,52.40106166,60.67300034,596.0589233,453.7268531,672.3666412,1157.260348,1200.643063,1.152832437
14.06117834,52.40108166,60.77600098,650.8686711,501.4121251,637.7786138,923.5835462,961.7459011,1.12079892
14.06121667,52.40110165,60.88700104,713.7645898,547.6941923,748.8603541,1188.706374,1169.981728,1.105909613
14.061255,52.40112168,61.00600052,697.1845629,518.0105763,613.7138946,1014.155601,1009.614151,1.108890817
14.06129333,52.40114168,61.12599945,665.0508979,460.7213663,554.3404255,883.2246671,837.6987076,1.113070853
14.06133167,52.40116332,61.27199936,733.0248881,505.2981473,568.8959511,899.1150613,881.9095235,1.130404987
14.06137167,52.401185,61.40299988,487.464962,360.4554226,445.2185871,697.6915062,663.4050521,1.10857739
14.06141167,52.401205,61.54800034,516.8080377,352.3206404,410.2971195,892.9890993,606.3351856,1.111716763
14.06145,52.401225,61.70000076,476.5044996,289.0991896,369.7347544,865.9924722,530.8327845,1.115380035
14.06148667,52.40124499,61.85300064,489.4784101,251.5713467,346.7316816,891.047693,636.8534089,1.117659177
14.06152333,52.40126499,62.01499939,406.3824904,201.5547443,211.1674743,484.4838659,388.5599069,1.148600455
14.06156,52.40128501,62.18099976,382.6743394,172.1934355,251.9433781,512.4673625,357.1951376,1.166748679
