E,N,H,Rho 1,Rho 2,Rho 3,Rho 4,Rho 5,Rho 6,Gamma,V,Kurs,Strecke gesammt,GWI
13.27426167,52.20744999,40.49499893,391.5585517,314.1267439,229.6477739,179.9175448,0.710586729,158.3233128,0.978812579,13.17000008,24.20000076,29.6071391,0.249978598
13.27428335,52.20748,40.45700073,321.3295627,261.469873,269.7201296,738.1417632,6.81019307,563.7713954,0.961609341,13.22999954,24.70000076,29.61090634,0.299259531
13.27430668,52.20751,40.41600037,342.018294,277.1807559,197.9407713,479.0774527,4.691904714,2763.703923,0.992410602,13.44999981,26.20000076,29.61460843,0.290163017
13.27433001,52.20754,40.37200165,321.103547,71.09364806,153.1961897,126.7618901,4.871730225,155.721382,1.018257617,13.47000027,25,29.61824755,0.317111918
13.274355,52.20757,40.33800125,298.3863958,250.9643941,181.0717849,142.3302206,0.973288479,255.9367102,1.010073892,13.22999954,25.79999924,29.62199175,0.338512046
13.27437833,52.20760001,40.33200073,416.3026182,383.2682878,272.5593977,186.4519914,2.100746269,201.7233062,0.992523032,12.84000015,25.29999924,29.62561258,0.238413834
13.27440001,52.20762833,40.32899857,421.5422852,364.4492516,252.6362197,200.9937109,3.290875281,281.9357371,0.990541296,12.78999996,26.79999924,29.62913857,0.234980293
13.27442166,52.20765834,40.29999924,479.0529044,429.3854899,340.6756858,251.3542079,7.214162088,412.3053915,1.027697729,12.73999977,26.39999962,29.63268053,0.21452698
13.27444499,52.20768666,40.27000046,569.5404609,535.847138,369.2938215,263.5326551,1.879780366,215.992835,1.019200217,12.96000004,25.79999924,29.63625851,0.178951328
13.27446833,52.20771667,40.25099945,419.078227,421.7963113,310.9106939,230.3545801,0.829126674,203.902593,1.021210312,13.10000038,25.89999962,29.63987238,0.243680117
13.27449166,52.207745,40.22700119,383.7596335,339.7769979,246.095129,269.7271503,2.634972404,179.671002,1.022870752,13.14000034,26.60000038,29.64357256,0.266539433
13.27451334,52.20777501,40.20399857,502.4272195,412.6303414,293.5712981,236.953958,2.067973211,205.3581303,1.014655225,12.57999992,24.5,29.64718974,0.201950688
13.27453499,52.20780333,40.20600128,487.314672,423.896456,319.1721726,230.1920679,1.15787447,184.6254696,0.986250119,12.35000038,23.5,29.65055075,0.202384655
13.27455667,52.20783167,40.1590004,449.099991,166.5206647,233.8426142,183.2247516,5.076508884,162.8317118,0.994058603,12.51000023,23.89999962,29.65400896,0.221344605
13.27457835,52.20785999,40.13700104,437.7817348,393.9975846,301.7194532,239.426081,1.160883227,249.1220835,1.000540195,12.8199997,24.39999962,29.65752135,0.228547725
13.27460168,52.20788833,40.10599899,384.2900593,325.4431583,253.9151142,196.4058583,4.137239738,207.2964984,1.007329309,13.21000004,26.5,29.66114039,0.26212734
13.27462667,52.20791667,40.09299851,463.1877431,355.7864484,247.7548772,743.3761123,3.740669197,545.3405291,0.993901633,12.77999973,27.89999962,29.66475055,0.214578569
13.27465166,52.207945,40.06700134,422.433582,356.2582707,234.7969529,164.9028441,4.607291215,262.9942895,0.989836621,12.69999981,29.70000076,29.6682849,0.234317692
13.27467667,52.20797334,40.03300095,482.0678585,375.991433,258.5085944,187.0149585,3.391961389,229.8522656,0.991149295,12.77999973,30.39999962,29.67187145,0.205603688
13.27470334,52.20799999,39.99599838,437.101468,400.1014328,294.9839946,245.9735684,3.806631047,198.3592526,0.988941275,12.68999958,30.10000038,29.67536639,0.226249818
13.27472833,52.20802833,39.96699905,470.6592317,372.051351,237.7961701,181.8789326,9.360548813,186.1292209,0.98999863,12.85000038,28.89999962,29.67897958,0.210342975
13.27475001,52.20805667,39.94100189,472.7908073,444.3514191,340.9872087,228.9615832,4.924043102,161.6287177,1.009857153,12.73999977,22.89999962,29.68252505,0.213594921
13.27477166,52.20808667,39.89300156,434.0129293,361.4159064,271.3724123,229.9978406,2.231847457,3277.962987,1.009758441,12.89000034,23.89999962,29.68602569,0.232656304
13.27479499,52.20811667,39.86399841,553.1416551,415.3719338,259.1420467,171.3411113,7.549255741,105.0568002,1.0072836,13.26000023,23.89999962,29.68965496,0.182102286
13.27481667,52.20814667,39.79600143,569.1116061,536.8587791,421.3215061,285.5205441,5.437037934,204.6353237,1.021244617,13.38000011,25.39999962,29.6933579,0.179445403
13.27484001,52.20817666,39.76499939,454.2435805,359.6024991,317.3630961,329.7384831,4.305096936,1910.054744,1.034509024,13.31000042,26.29999924,29.69706204,0.227743235
13.27486334,52.20820667,39.74499893,346.6333793,363.4853918,306.8893263,199.4989025,3.271729985,130.7757258,1.043371423,13.65999985,25.39999962,29.70080609,0.301001428
13.27488667,52.20823833,39.71699905,285.2872754,289.9130969,264.2407286,227.389478,1.235338372,182.4255938,1.024439877,13.72000027,24.60000038,29.70461702,0.359090631
13.27491001,52.20826834,39.7120018,418.9780147,427.7417569,351.2125766,307.8305675,2.618956243,282.5336362,1.042665109,13.47000027,26.20000076,29.70842451,0.248859146
13.27493334,52.20829833,39.70399857,407.4697122,408.6799257,348.5651165,325.1121647,2.292860482,261.5649793,1.051807944,13.02999973,26,29.71207177,0.258131565
13.27495667,52.20832833,39.73199844,487.1112573,487.0331366,419.912625,327.3020307,2.85907893,845.7401992,1.042587204,12.82999992,25.70000076,29.71566272,0.214034718
13.27497832,52.20835667,39.7840004,405.6441987,360.8849643,319.1406035,1649.397105,5.434228186,266.3613111,1.019799442,12.89000034,25.89999962,29.71923218,0.251402447
13.27500165,52.20838666,39.83200073,358.7425978,316.9443453,237.471095,179.5240815,0.590222833,427.4940936,1.017058459,12.85999966,25.29999924,29.72283974,0.283506465
13.27502499,52.20841333,39.89599991,452.1893413,404.275227,277.5105798,291.5603494,1.820005118,154.175754,1.031066116,12.40999985,26.29999924,29.72632308,0.228016457
13.27504667,52.20844167,39.94400024,323.4633904,260.3557936,191.7725515,187.7401917,4.171228464,239.2792638,1.019318726,12.01000023,25.89999962,29.72976454,0.315126458
13.27506835,52.20846833,40.00899887,275.2862258,199.5012,121.245399,110.3508654,1.602834539,159.4611354,1.007167197,12.10000038,23.60000038,29.73309561,0.36586182
13.27509168,52.20849667,40.06399918,268.2492995,182.4244587,122.9970299,103.5271785,3.602975384,135.3451076,0.996822424,12.73999977,26.20000076,29.73679892,0.371602992
13.27511333,52.20852334,40.14400101,272.33909,182.2298879,128.2799975,107.3354538,2.602540153,118.732806,1.012074979,12.31000042,27.60000038,29.7400344,0.371623104
13.27513501,52.20855166,40.21799851,248.4349708,183.6523696,126.7449726,123.9748459,1.844669188,113.742055,1.021952475,12.39000034,26.60000038,29.74351851,0.411356127
13.27515666,52.20858,40.30599976,184.4090988,118.017784,98.9649671,97.84802374,0.741612469,98.14815832,1.029887561,12.31000042,26.10000038,29.74685066,0.558479797
13.27517834,52.20860834,40.36999893,294.321209,173.9077659,112.6907934,87.34153276,2.3462371,96.14084155,1.010690298,12.38000011,25.5,29.75030933,0.343397033
13.27519999,52.208635,40.45800018,217.3402378,135.687112,96.4049012,86.33867435,4.677090423,105.3754142,0.996303769,12.18000031,26,29.75368764,0.458407416
13.27522167,52.20866334,40.51499939,271.8443464,150.2435767,91.29685665,86.72329475,1.464049017,865.6465596,1.022360989,12.51000023,27.89999962,29.75711414,0.376083227
13.275245,52.20869001,40.60300064,309.5041994,205.6101114,132.149384,105.6417175,2.895587328,99.84511908,1.028295038,12.14999962,27.79999924,29.76054467,0.332239446
13.27526668,52.20871833,40.69200134,306.3713154,189.9558398,119.2618351,96.2149435,0.841228491,100.6810332,1.029952884,12.19999981,27.29999924,29.7639223,0.336177975
13.27528833,52.208745,40.76100159,484.4302785,364.988638,209.6279159,131.3245525,4.449531467,120.4586194,1.010252011,12.06000042,25.5,29.76729493,0.208544357
13.27531001,52.20877167,40.81499863,343.7134758,296.6176053,192.3346682,133.2972635,15.33934148,271.8218432,1.004400763,11.98999977,25.29999924,29.77063688,0.292220362
13.27533166,52.20879833,40.86500168,336.1854304,317.982362,606.5544244,101.167704,4.870487961,211.6744819,1.0196052,11.92000008,25.5,29.77395933,0.303286552
13.27535334,52.208825,40.90200043,294.9002603,180.4417529,114.5338963,106.231707,1.65869365,109.5871995,1.046532956,12.06000042,24.60000038,29.77728396,0.354876918
13.27537333,52.20885167,40.95000076,281.2023911,175.9218158,101.9696554,74.49950602,2.952572249,95.75830115,1.042656155,12.01000023,24.89999962,29.7806609,0.370784953
13.27539167,52.20888,40.95700073,237.6397517,176.2754936,121.695846,96.81259317,0.30761695,223.4770341,1.038558868,12,24.29999924,29.78403937,0.437030783
13.27541332,52.20890667,40.97900009,189.5435342,119.3140486,80.79137572,60.20170187,2.849728355,212.6922326,1.077077771,12.39999962,25.89999962,29.78740123,0.568248226
13.27543666,52.20893501,41.00299835,323.3398104,224.3911515,122.9913363,78.72178813,2.664942654,846.9004246,1.079292142,12.53999996,26.29999924,29.79084812,0.333795007
13.27545999,52.20896333,41.00099945,231.9862256,206.8851986,140.9976944,300.3078274,0.541753011,619.2807393,1.101107285,12.39000034,25.60000038,29.79427472,0.47464339
13.27548332,52.20899167,40.99599838,164.4712712,113.3177933,78.66730422,75.84115728,0.78981646,79.68832653,1.121803171,12.85000038,27,29.79783159,0.682066335
13.275505,52.20901833,40.97100067,68.99128556,77.67069147,72.9911987,62.79065386,3.624723925,64.80201099,1.118969971,12.57999992,26,29.80131251,1.62190045
13.27552834,52.20904834,40.94300079,277.6969899,184.3221711,120.4859694,91.6874789,1.530826977,84.19548655,1.110101828,12.85999966,26.29999924,29.80487628,0.399752921
13.27555002,52.20907666,40.89599991,332.8835007,310.9245927,208.8199272,133.6061408,0.904729293,106.3308268,1.110296939,12.76000023,25,29.80841023,0.333539192
13.27557335,52.20910667,40.86199951,260.7691899,181.4760027,138.50978,104.6719788,2.559425343,113.3181866,1.086756171,13.01000023,24.70000076,29.81198375,0.416750219
13.27559668,52.20913501,40.83599854,237.9802533,150.9801844,94.50229045,66.97644722,1.304045477,81.23164969,1.103683075,12.77000046,26.10000038,29.81556817,0.463770863
13.27561833,52.20916333,40.81800079,157.2519001,97.68181389,67.71386441,56.74151342,0.177993611,59.1447362,1.106300403,12.52000046,25.39999962,29.81911073,0.703521167
13.27564166,52.20919,40.7820015,198.0746852,122.3313039,75.42891052,53.16800876,1.16458001,59.92779352,1.075744571,12.18000031,26.10000038,29.82255668,0.543100482
13.27566334,52.20921667,40.74499893,229.2631485,149.6058261,97.59611319,63.92137107,1.425930719,69.54589064,1.085494577,12.10000038,27.5,29.82588629,0.473471024
13.27568668,52.209245,40.72800064,166.8836795,63.22751029,64.43181073,58.77267968,1.685512775,78.122182,1.109282913,12.02999973,25.89999962,29.82923309,0.664704252
13.27570667,52.20927167,40.68500137,288.8609426,199.1773399,107.0487949,71.28422146,1.329892854,87.72367598,1.068063629,12.22000027,24,29.83259868,0.369750102
13.27572832,52.20929834,40.64899826,375.1059262,308.1577097,185.5244708,110.4126233,1.685563932,97.82513958,1.048376282,12.03999996,25.20000076,29.83600375,0.279488062
13.27575,52.20932667,40.60900116,238.609951,175.352777,112.9021037,92.06925737,2.219981838,114.1454009,1.04337562,12.56000042,25.60000038,29.8393829,0.437272467
13.27577168,52.20935501,40.5909996,417.0131919,347.748128,224.9553001,130.085396,5.21214684,146.7740599,1.047426312,12.34000015,24.70000076,29.84284248,0.251173424
13.27579168,52.20938333,40.56499863,146.0658437,102.3105973,91.9488207,76.24822656,1.102038185,103.7410218,1.078444711,12.03999996,24.89999962,29.8462313,0.738327787
13.27581333,52.20941,40.52299881,209.1523582,120.9063732,79.61216629,55.9540684,0.655544373,231.5291332,1.107250687,11.8199997,24.39999962,29.84954552,0.529399093
13.27583332,52.20943667,40.50500107,240.8780336,167.3613792,109.5655334,75.93742036,0.161790719,111.2041582,1.080159491,11.67000008,25.5,29.85280851,0.4484259
13.27585335,52.20946167,40.46900177,232.3368461,207.8063575,150.910731,95.39248889,2.389367787,92.97826822,1.078536844,11.56000042,26.29999924,29.85603099,0.46421257
13.27587334,52.20948833,40.4640007,228.1790441,225.1786808,164.987714,166.8562295,1.674803832,1767.631444,1.08208512,11.72000027,24.60000038,29.85926357,0.474226336
13.27589334,52.209515,40.47399902,296.5041344,242.9053707,165.9302192,111.1267055,0.19906716,95.69275795,1.100112643,12.14000034,25.10000038,29.86258255,0.371027758
13.27591333,52.20954334,40.46799851,385.9633666,367.2349775,254.6602669,184.9764405,4.445654657,145.3729121,1.075993393,12.27999973,25.5,29.86596861,0.278781223
13.27593333,52.20957166,40.47999954,393.9854547,365.007393,303.4117664,232.6132225,3.616343825,173.9906929,1.099748059,12.36999989,24.5,29.86944774,0.279134178
13.27595501,52.2096,40.48199844,355.098103,324.7656202,261.3982983,179.8176244,0.409486974,138.210048,1.079842645,12.68999958,25.60000038,29.87287633,0.304096991
13.27597834,52.20962833,40.51300049,448.8192852,403.0201151,292.4702687,195.7244543,1.823400948,1769.355939,1.063693558,12.65999985,27.5,29.87668855,0.236998185
13.27600168,52.20965667,40.57699966,443.219405,366.5235761,285.1559849,216.6534225,2.218928532,188.4468749,1.095582376,12.27000046,27.39999962,29.87991132,0.247187367
13.27602332,52.20968334,40.6230011,330.9482246,284.3992955,220.1228349,159.1919479,2.763469382,142.4350345,1.095909607,12.44999981,25.79999924,29.88329872,0.331142313
13.27604666,52.20971166,40.68500137,238.7000148,177.3748526,133.2250651,105.8478659,5.71584655,247.1831161,1.061449802,12.38000011,26.10000038,29.88681042,0.444679403
13.27606834,52.20974,40.74200058,220.3759378,200.696004,198.3997064,135.4748557,5.173476613,135.0833547,1.052492892,12.59000015,26.39999962,29.89030984,0.477589751
13.27608999,52.20976833,40.77999878,243.8035921,182.1828428,139.6702471,136.3906234,1.417179346,143.6539076,1.053634833,12.30000019,25.70000076,29.8937663,0.432165426
13.27611167,52.209795,40.79399872,167.1960074,137.5472094,101.8307556,96.51104152,4.101264677,710.7882518,1.056422519,11.92000008,25.20000076,29.89703447,0.631846738
13.27613166,52.20982334,40.79800034,199.4508125,123.542508,81.9785218,71.63152665,3.090976491,281.2360884,1.123656409,12.02000046,25,29.90036259,0.563375197
13.27615334,52.20984999,40.76399994,194.5947324,123.9579086,91.22357824,84.52177901,3.576691588,129.0370939,1.151416718,12.02000046,25.29999924,29.90036259,0.591699839
13.27617334,52.20987666,40.77299881,299.1706112,234.8907244,142.4440208,108.876195,1.296247726,120.5957407,1.136932251,11.88000011,27.10000038,29.90699813,0.380028054
13.27619499,52.20990334,40.79100037,316.4629638,207.3879009,145.9792545,104.2310196,0.712645027,96.98825044,1.140788,11.57999992,26,29.91028815,0.360480729
13.27621501,52.20993001,40.80400085,199.4039077,118.4030707,82.99263269,92.14246322,5.616253687,78.43233685,1.167534985,11.64999962,25.29999924,29.91349101,0.58551259
13.27623666,52.20995499,40.7859993,332.5449676,359.4996875,265.1195438,146.0114352,10.71230009,122.0722595,1.150112616,11.84000015,26.29999924,29.91674729,0.345851758
13.27625834,52.20998166,40.77899933,250.6144131,194.1405808,166.6959317,394.1911415,2.486852987,151.4794128,1.12389231,11.57999992,25.89999962,29.92000519,0.448454778
13.27627999,52.21000667,40.77399826,266.3933008,178.9948783,140.7398921,114.3981927,0.985865946,172.3702505,1.162024628,11.65999985,27.20000076,29.92322725,0.4362064
13.27629999,52.21003334,40.75799942,414.2226273,384.9623764,261.6585415,142.7005461,1.91261154,103.3327188,1.182801614,11.97999954,27.29999924,29.92655259,0.285547321
13.27632167,52.21005999,40.7840004,355.0074864,273.7792292,182.23767,134.4879826,5.869638845,109.3097987,1.169051498,11.35000038,24.70000076,29.92979451,0.329303337
13.27634166,52.210085,40.7820015,367.1566735,220.9914394,153.9171399,120.8554952,5.494288019,115.585063,1.149357806,11.25,24.89999962,29.93293922,0.313042875
13.27636334,52.21011,40.76200104,234.0622043,154.180602,122.1062883,98.37810558,4.192428041,93.28152702,1.135957639,11.3199997,27.5,29.93605817,0.485322969
13.27638334,52.210135,40.76699829,277.4270156,167.6579457,113.5344895,91.33189647,2.069309106,94.32006359,1.148849496,11.03999996,28.29999924,29.93915838,0.414108732
13.27640333,52.21016,40.79299927,355.3398548,232.9218642,166.537929,131.0414612,3.167225234,116.9048151,1.154485922,10.97999954,29.70000076,29.94223423,0.324896267
13.27642333,52.21018667,40.77500153,428.3947617,171.2572669,174.8057067,124.2088079,1.614184284,60.71032253,1.124447397,11.22999954,27.10000038,29.94531893,0.262479259
13.27644167,52.21021001,40.75999832,485.52297,364.1898095,267.9321493,177.6693394,6.58663656,246.0488835,1.118956372,11.15999985,24.5,29.94838578,0.230464147
13.27646332,52.21023666,40.73899841,473.0670048,366.1246648,239.2764988,162.8875047,6.323111568,148.2148819,1.131978226,11.61999989,27.60000038,29.95157596,0.239284967
13.27648335,52.21026166,40.70199966,305.31854,306.4427879,227.4768062,149.6830963,0.58853689,125.9763255,1.144023633,11.40999985,27.79999924,29.95474511,0.374698383
13.27650334,52.21028667,40.69800186,401.6428708,309.3348313,243.4728784,164.3715899,5.026506659,143.29411,1.16120802,11.30000019,25.60000038,29.9578974,0.28911456
13.27652334,52.21031334,40.6629982,485.6762093,373.0246987,259.5003193,177.3134965,3.092602344,144.4325819,1.123826221,11.57999992,26.39999962,29.96108004,0.231394126
13.27654333,52.21033834,40.67499924,262.5411076,170.5422737,143.8666453,138.3548338,5.976627597,146.5632134,1.082936484,11.26000023,25,29.96424989,0.412482637
