X;Y;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.97971331;52.91537336;44.16600037;232.4424474;200.3706151;308.8457688;470.3255367;;303.8434461;1.517140481;0.652695107;6786;44854;13:54:09.000
13.97972666;52.91539669;44.0890007;238.881134;209.6098508;329.0036865;483.5831086;;295.4841474;1.507852872;0.631214716;6787;44854;13:54:10.000
13.97974002;52.91541831;44.02799988;245.0414243;217.5466638;314.7019707;480.9308256;;287.3574599;1.51609133;0.618708177;6788;44854;13:54:11.000
13.97975165;52.91544164;43.95299912;248.2567069;222.7243532;317.7187047;469.6572466;;278.7587955;1.521050443;0.612692588;6789;44854;13:54:12.000
13.979765;52.91546332;43.89799881;247.5410304;224.2415535;332.4616798;473.1157169;;273.9089427;1.520618304;0.614289398;6790;44854;13:54:13.000
13.97977664;52.91548665;43.82899857;243.8797247;222.6457212;318.0422078;462.5685527;;262.0363427;1.534913318;0.629373073;6791;44854;13:54:14.000
13.97978999;52.91550833;43.74900055;239.5850998;218.4627149;313.8243033;460.339787;;267.3640425;1.54658038;0.645524442;6792;44854;13:54:15.000
13.97980169;52.91553167;43.67900085;234.8007197;213.8145788;318.2818091;465.0461468;;267.7368908;1.543263433;0.657265205;6793;44854;13:54:16.000
13.97981332;52.915555;43.61500168;230.3972171;209.9401245;310.1914838;454.5358364;;257.6713339;1.538018234;0.667550699;6794;44854;13:54:17.000
13.97982502;52.91557833;43.5359993;225.7045607;206.0268507;314.6691921;419.0127572;;240.4312576;1.539168262;0.681939371;6795;44854;13:54:18.000
13.97983666;52.91560167;43.48099899;221.1467936;199.9842921;280.9988204;381.0039006;;229.1331107;1.541508997;0.697052384;6796;44854;13:54:19.000
13.97984835;52.915625;43.41600037;215.1442074;195.905513;257.5698573;334.0762458;;213.7193531;1.549593318;0.720257978;6797;44854;13:54:20.000
13.97985999;52.91564833;43.37200165;207.5321841;190.5258237;249.5043749;286.4336052;;205.4964203;1.570969492;0.756976321;6798;44854;13:54:21.000
13.97987169;52.91567167;43.34199905;200.9101678;185.8763003;228.0278387;261.8169869;;204.5145809;1.588379218;0.790591753;6799;44854;13:54:22.000
13.97988497;52.915695;43.31900024;195.862082;184.2684538;217.6055696;248.8734045;;204.273752;1.591874524;0.812752784;6800;44854;13:54:23.000
13.97989667;52.91571833;43.30699921;191.8787848;186.519487;195.0814785;239.9603286;;198.2378015;1.607750154;0.837898862;6801;44854;13:54:24.000
13.97990665;52.91574001;43.31000137;188.0370615;188.3186404;213.6092278;243.1315036;;182.5655473;1.629394653;0.86652846;6802;44854;13:54:25.000
13.97991835;52.91576335;43.30400085;185.8284604;191.3787205;213.1070251;241.4338056;;159.8332683;1.63269948;0.878605719;6803;44854;13:54:26.000
13.97992834;52.91578668;43.31200028;182.7775943;192.6027249;203.1790584;220.2988042;;136.8589333;1.646046681;0.900573556;6804;44854;13:54:27.000
13.97993832;52.91580836;43.3199997;177.4610463;189.8897131;190.4959508;203.6181877;;118.0329804;1.668925681;0.940446208;6805;44854;13:54:28.000
13.97994665;52.91583169;43.3370018;169.9264325;182.7229777;183.0954523;190.0534996;;104.1739144;1.685344617;0.991808391;6806;44854;13:54:29.000
13.97995497;52.91585331;43.36000061;162.8533007;174.2233674;173.5418577;175.4449599;;97.92644502;1.693645106;1.039982057;6807;44854;13:54:30.000
13.9799633;52.91587499;43.38899994;153.7970101;164.4576266;158.8000905;168.1689743;;95.52647322;1.700723997;1.105823836;6808;44854;13:54:31.000
13.9799717;52.91589667;43.41600037;144.0224134;154.9330288;140.782038;171.0632196;;94.69618334;1.705964351;1.184513098;6809;44854;13:54:32.000
13.97998002;52.91592;43.4449997;135.6024573;146.6243408;146.549873;173.7383883;;93.32828269;1.722234088;1.270061121;6810;44854;13:54:33.000
13.97998835;52.91594168;43.48099899;128.2099228;140.5483318;147.1256351;173.7968159;;91.43792816;1.734005981;1.352474086;6811;44854;13:54:34.000
13.97999833;52.91596502;43.5320015;120.853364;135.1830595;143.4470718;172.2302621;;88.4911254;1.738515205;1.438532737;6812;44854;13:54:35.000
13.98000666;52.91598835;43.54299927;114.9159927;130.2225663;140.6296326;167.1577926;;85.5678853;1.760721049;1.532181036;6813;44854;13:54:36.000
13.98001665;52.91601168;43.56200028;109.8443401;125.5846351;136.9033057;161.569565;;82.85188336;1.786016218;1.625951975;6814;44854;13:54:37.000
13.98002497;52.91603502;43.62099838;104.971435;120.9456845;125.877782;155.5389969;;81.24344411;1.78703753;1.702403639;6815;44854;13:54:38.000
13.9800333;52.91605835;43.63600159;100.7095838;116.5218382;130.8100281;151.5441425;;80.32600691;1.786707008;1.774118153;6816;44854;13:54:39.000
13.98004335;52.91608334;43.65499878;97.39113965;112.9186597;130.0158905;147.6410963;;79.78382534;1.805774862;1.854146967;6817;44854;13:54:40.000
13.98005168;52.91610667;43.68799973;94.91028462;110.7716231;119.7985784;145.333639;;78.97151927;1.817770841;1.915251701;6818;44854;13:54:41.000
13.98005835;52.91613166;43.69900131;93.5845163;109.6103759;122.3611366;140.4059373;;77.60109202;1.816313766;1.94082722;6819;44854;13:54:42.000
13.98006668;52.91615499;43.72399902;93.27578669;109.5734534;118.9769487;134.6980814;;76.01902274;1.824844241;1.956396516;6820;44854;13:54:43.000
13.98007666;52.91617998;43.72399902;93.92782008;108.3402429;114.1043623;130.0217143;;74.95241297;1.829567591;1.947844196;6821;44854;13:54:44.000
13.98008836;52.91620503;43.74599838;94.72843294;106.5043641;115.8513244;127.7972516;;73.40594512;1.812873473;1.913758537;6822;44854;13:54:45.000
13.98009834;52.91622836;43.76300049;95.60727685;103.5210898;105.0384504;125.340169;;73.59285479;1.793114262;1.875499775;6823;44854;13:54:46.000
13.98010833;52.91625169;43.82099915;96.19273831;100.2182809;99.21774661;128.4491936;;74.95532212;1.784351642;1.85497541;6824;44854;13:54:47.000
13.98011831;52.91627668;43.84199905;96.3813824;96.41832145;105.4008876;133.9644085;;76.52836732;1.7818335;1.848732043;6825;44854;13:54:48.000
13.98012664;52.91630001;43.90800095;95.80005381;95.45210977;107.6421584;137.8853097;;77.90944723;1.778978369;1.856970114;6826;44854;13:54:49.000
13.98013503;52.91632334;43.90599823;94.99958554;95.71064219;107.0037116;140.8389438;;82.52392603;1.780945881;1.874688054;6827;44854;13:54:50.000
13.98014336;52.91634668;43.87900162;94.27105103;97.35645115;111.3028754;147.2143612;;86.87888702;1.778778545;1.886876751;6828;44854;13:54:51.000
13.98014997;52.91637166;43.8769989;93.64177917;100.1219092;119.2712439;153.5312268;;91.86053218;1.777194485;1.897864928;6829;44854;13:54:52.000
13.98015836;52.916395;43.86700058;93.50097855;105.0464903;127.8055923;163.4968872;;96.32515827;1.773673042;1.896956662;6830;44854;13:54:53.000
13.98016669;52.91641998;43.85499954;94.43787153;107.3050246;134.4518702;172.6396356;;100.9971332;1.770737859;1.875029403;6831;44854;13:54:54.000
13.98017502;52.91644332;43.8769989;96.37546195;109.9992135;141.1298036;181.7343483;;102.173111;1.776223133;1.843024248;6832;44854;13:54:55.000
13.980185;52.91646665;43.90200043;98.95593823;112.6287749;148.0293909;187.5964505;;102.7874479;1.784715861;1.803545995;6833;44854;13:54:56.000
13.98019333;52.91648998;43.92499924;102.7556645;114.1967965;145.7280532;191.2267913;;103.2409449;1.772279579;1.724751223;6834;44854;13:54:57.000
13.98020331;52.91651332;43.95199966;106.9065029;113.0195634;147.6867338;193.5940968;;105.2922583;1.750340545;1.637262933;6835;44854;13:54:58.000
13.98021336;52.91653665;44.00099945;111.1801756;115.218532;143.026369;206.4352768;;106.9980976;1.737355877;1.562648976;6836;44854;13:54:59.000
13.98022334;52.91655998;44.01800156;115.1888859;116.9947915;147.3787567;218.0343997;;110.7584022;1.721364447;1.494384145;6837;44854;13:55:00.000
13.98023497;52.91658332;44.05699921;119.9513716;119.8740417;149.2029727;233.9878699;;113.6730674;1.708491786;1.424320342;6838;44854;13:55:01.000
13.98024667;52.91660665;44.0870018;125.086926;124.6356483;174.1607403;248.065448;;112.896468;1.702586643;1.361122778;6839;44854;13:55:02.000
13.98025831;52.91663164;44.11999893;131.2325867;132.5030662;172.7990442;250.339616;;108.9302941;1.695611807;1.292066131;6840;44854;13:55:03.000
13.98026835;52.91665497;44.13700104;137.6135357;139.3609175;179.4567238;234.2121821;;104.0954339;1.682196577;1.222406334;6841;44854;13:55:04.000
13.98027999;52.91668002;44.1629982;143.9135885;143.6338356;180.1599947;217.7405892;;99.62156686;1.666186472;1.157768693;6842;44854;13:55:05.000
13.98029003;52.91670335;44.2140007;147.0337117;143.127297;164.9415042;203.6067915;;94.27998383;1.653804516;1.124779139;6843;44854;13:55:06.000
13.98030001;52.91672669;44.26100159;146.2953096;138.4113605;150.7570021;190.8569585;;92.18445966;1.64620222;1.12525974;6844;44854;13:55:07.000
13.98031337;52.91675002;44.31800079;141.6370672;130.8309753;145.6471337;188.7049564;;92.91730806;1.640224553;1.158047527;6845;44854;13:55:08.000
13.98032665;52.91677335;44.38700104;134.0218552;120.3893336;137.2242365;196.6123187;;93.78487653;1.639940371;1.223636524;6846;44854;13:55:09.000
13.9803367;52.91679668;44.44300079;124.6685394;112.0215619;138.242218;201.3521438;;89.52279513;1.64621965;1.320477209;6847;44854;13:55:10.000
13.98034833;52.91681836;44.47200012;116.8816017;107.6153128;140.4402816;186.735163;;85.36117835;1.647026728;1.409141135;6848;44854;13:55:11.000
13.98035832;52.9168417;44.49200058;111.7180604;106.5926278;134.2879763;167.7465423;;79.45192139;1.645310449;1.472734527;6849;44854;13:55:12.000
13.98036836;52.91686503;44.51900101;109.132921;104.9247867;123.5989525;143.5767567;;72.42169534;1.647579758;1.509700045;6850;44854;13:55:13.000
13.98038;52.91688836;44.54899979;108.7043777;105.0921891;111.7098603;119.4789889;;66.52389428;1.651982761;1.519702146;6851;44854;13:55:14.000
13.980395;52.9169117;44.59899902;109.2409546;104.2888639;101.422978;100.2638183;;64.85411232;1.648653064;1.509189543;6852;44854;13:55:15.000
13.98040835;52.91693503;44.64300156;109.0628286;101.7667315;93.89041079;95.93232023;;65.86041966;1.635558576;1.499648044;6853;44854;13:55:16.000
13.98042164;52.91695836;44.70700073;106.9288855;97.98113746;92.28689775;100.1268388;;68.92810146;1.624551201;1.519281898;6854;44854;13:55:17.000
13.98043334;52.91697998;44.76200104;103.3382579;95.37350223;95.25654513;107.5204415;;71.71207072;1.621871505;1.569478273;6855;44854;13:55:18.000
13.98044497;52.91700166;44.83000183;98.66751439;93.04334357;98.20054592;113.0297177;;71.70435815;1.607846024;1.629559672;6856;44854;13:55:19.000
13.98045667;52.91702499;44.90200043;93.61434585;92.12346909;95.02209791;115.4581791;;71.02044164;1.590959475;1.699482553;6857;44854;13:55:20.000
13.98046831;52.91704667;44.98300171;88.98427142;91.57234042;94.20725958;112.2078721;;68.37157316;1.58348632;1.779512597;6858;44854;13:55:21.000
13.98048166;52.91706835;45.06800079;85.89528423;90.60381418;91.40508166;103.589832;;65.40864398;1.569529432;1.82725914;6859;44854;13:55:22.000
13.98049336;52.91708997;45.15100098;83.77905208;90.15356999;90.10323451;97.76437545;;64.05522208;1.552502846;1.853091921;6860;44854;13:55:23.000
13.98050499;52.91711165;45.24000168;83.27138183;90.51472551;88.18181085;96.31879515;;68.28567762;1.546952282;1.857723803;6861;44854;13:55:24.000
13.98051834;52.91713498;45.30199814;84.60510104;91.8185883;94.40876046;103.3316222;;74.11305747;1.544405911;1.825428835;6862;44854;13:55:25.000
13.98053169;52.91715667;45.37799835;87.98215014;96.25932191;100.2062349;119.0944202;;83.72050124;1.533643455;1.743130228;6863;44854;13:55:26.000
13.9805467;52.91718;45.45399857;93.57743302;103.5881742;114.5516743;143.6858696;;93.42622888;1.526617723;1.631395171;6864;44854;13:55:27.000
13.98056164;52.91720333;45.49599838;100.5133017;111.082934;124.772334;161.9269917;;101.7152397;1.511368694;1.503650431;6865;44854;13:55:28.000
13.98057836;52.91722666;45.56700134;107.1172254;118.1970513;140.3596714;175.2805431;;108.7664863;1.488247783;1.38936364;6866;44854;13:55:29.000
13.98059667;52.91725;45.58100128;113.3459198;122.5640706;147.1377463;186.2442434;;117.2140962;1.463601363;1.291269563;6867;44854;13:55:30.000
13.98061333;52.91727333;45.56700134;118.2991756;124.2379502;140.9769392;202.1516321;;122.9002174;1.444171875;1.220779322;6868;44854;13:55:31.000
13.98062999;52.91729666;45.52899933;121.6117858;125.644899;154.7322778;207.1063147;;126.2367638;1.42515834;1.171891631;6869;44854;13:55:32.000
13.98064664;52.91732;45.47800064;125.1626918;128.4947292;153.9306377;212.0792165;;130.5305734;1.407498324;1.124535038;6870;44854;13:55:33.000
13.98066502;52.91734333;45.40000153;128.4936468;132.1064407;164.4415473;222.8642525;;131.8759074;1.399991902;1.089541729;6871;44854;13:55:34.000
13.98068333;52.91736666;45.3219986;130.8134324;139.0482605;172.1755547;225.6949572;;129.9230129;1.387899518;1.060976302;6872;44854;13:55:35.000
13.98070164;52.91739;45.23199844;132.6324723;146.5488802;184.1620095;218.6021752;;128.7476335;1.372219888;1.034603264;6873;44854;13:55:36.000
13.98071836;52.91741168;45.13800049;133.5539968;152.4985815;178.0575212;220.1386614;;132.9722524;1.36004215;1.018346274;6874;44854;13:55:37.000
13.98073667;52.91743501;45.0379982;133.6656189;157.406302;187.526197;227.9303615;;138.2091699;1.347828081;1.00835809;6875;44854;13:55:38.000
13.98075498;52.91745834;44.93899918;135.0781317;161.4444189;192.42015;232.5134277;;144.7394387;1.328751828;0.983691299;6876;44854;13:55:39.000
13.98077335;52.91748002;44.84600067;138.6408452;165.2846238;183.6508133;243.3539308;;155.1457674;1.321662136;0.953299249;6877;44854;13:55:40.000
13.98079166;52.91750164;44.76300049;144.2085823;170.3533643;190.1662799;252.5427067;;165.4093631;1.32172454;0.916536671;6878;44854;13:55:41.000
13.98080998;52.91752497;44.66999817;152.0278751;175.7805602;198.7153223;256.484708;;173.099778;1.316932699;0.866244232;6879;44854;13:55:42.000
13.98082835;52.91754665;44.57899857;160.147424;181.4895716;213.2480837;265.947098;;179.7883884;1.30828771;0.816927102;6880;44854;13:55:43.000
13.98084501;52.91756833;44.50899887;164.8290835;187.7199687;228.2355373;275.8870749;;193.2834889;1.301188502;0.789416816;6881;44854;13:55:44.000
13.98086332;52.91759167;44.43199921;167.9157888;191.729969;218.5090151;290.2541402;;207.2488626;1.290858326;0.768753395;6882;44854;13:55:45.000
13.98088169;52.91761335;44.32600021;169.2052956;193.4249424;240.498999;317.1617949;;233.6558329;1.279087518;0.755938231;6883;44854;13:55:46.000
13.98089835;52.91763503;44.26100159;168.4441159;195.6262831;245.8213027;369.9414442;;269.3578188;1.277916979;0.758659317;6884;44854;13:55:47.000
13.98091666;52.91765664;44.20500183;166.6897863;198.0428992;269.0309288;417.6879762;;316.562486;1.282374829;0.769318179;6885;44854;13:55:48.000
13.98093332;52.91767998;44.15000153;170.1318319;202.3728455;295.5998286;481.1855979;;358.2873894;1.284930467;0.755255764;6886;44854;13:55:49.000
13.98095169;52.91770166;44.09799957;172.718512;210.6150676;318.0547057;550.7576485;;399.5300145;1.282212956;0.74237147;6887;44854;13:55:50.000
13.98096835;52.91772499;44.01699829;175.2984129;222.2448247;370.2737189;624.0668427;;429.7898738;1.281833332;0.731229286;6888;44854;13:55:51.000
13.98098666;52.91774667;43.98600006;178.3213081;234.6888752;405.8184563;669.7478541;;449.5759961;1.281037319;0.718387125;6889;44854;13:55:52.000
13.98100332;52.91776835;43.94300079;181.7599874;246.424488;431.989883;741.0497395;;455.0671626;1.289692782;0.709558138;6890;44854;13:55:53.000
13.98101997;52.91779003;43.90299988;182.2404795;254.508979;457.6216602;785.8022394;;457.4524297;1.305082245;0.71613192;6891;44854;13:55:54.000
13.9810367;52.91781;43.86299896;183.704678;259.8162443;494.9264391;824.7774015;;461.9861367;1.317637145;0.717258351;6892;44854;13:55:55.000
13.98105335;52.91782831;43.87400055;185.1745101;260.6664296;511.6655459;854.207339;;449.7440501;1.326447334;0.716322853;6893;44854;13:55:56.000
13.98107166;52.91784331;43.87799835;186.135307;259.4855823;506.9726256;860.5336257;;425.0752302;1.335217173;0.717336864;6894;44854;13:55:57.000
13.98109665;52.91785666;43.92300034;185.5631892;258.0617328;493.859422;815.2477417;;392.39737;1.336465261;0.72022111;6895;44854;13:55:58.000
13.98112164;52.91786664;44.00099945;183.774068;254.5076707;481.6326923;771.1638151;;356.6929647;1.33175356;0.724668923;6896;44854;13:55:59.000
13.98114999;52.91787497;44.11800003;181.3328457;246.6837135;463.3985971;713.2642751;;308.8249973;1.333896696;0.735606774;6897;44854;13:56:00.000
13.98118165;52.91787834;44.28900147;178.2961653;239.6902349;437.4425917;639.1933116;;272.8479663;1.344116282;0.753867185;6898;44854;13:56:01.000
13.98121497;52.91787834;44.49300003;175.1372883;230.6409265;411.2779531;589.2296731;;249.3984372;1.359236474;0.776097704;6899;44854;13:56:02.000
13.98124498;52.91787332;44.71699905;173.379565;219.8734966;368.2419081;556.9250573;;245.0513539;1.380109221;0.796004547;6900;44854;13:56:03.000
13.98127168;52.91786334;44.94200134;173.0991545;211.4801775;374.0851412;539.1456135;;246.2031779;1.406384173;0.812473161;6901;44854;13:56:04.000
13.98129667;52.91785164;45.16699982;172.6755998;206.5369312;335.3180046;527.8790921;;249.9767145;1.430753117;0.828578629;6902;44854;13:56:05.000
13.98131835;52.91783835;45.40399933;172.3223492;184.0656396;314.0280992;518.9431486;;252.6418885;1.435710704;0.833154092;6903;44854;13:56:06.000
13.98133335;52.91782169;45.6269989;175.6066842;164.2874243;325.2091473;499.0191071;;251.5257984;1.417688898;0.807309189;6904;44854;13:56:07.000
13.98134499;52.91780332;45.82300186;179.2450346;144.8808101;274.5915526;474.1263218;;234.7907798;1.403105356;0.782786179;6905;44854;13:56:08.000
13.98134836;52.91778336;45.98699951;181.605866;125.2420119;276.8807708;436.4988432;;214.8053581;1.41258998;0.777832794;6906;44854;13:56:09.000
13.98134664;52.9177667;46.18199921;183.7455305;104.7421946;268.9353617;392.7655639;;200.9323458;1.423142018;0.774517897;6907;44854;13:56:10.000
13.98134333;52.91774998;46.33100128;185.2096529;117.5223374;233.2040081;363.3562959;;194.3196119;1.426304469;0.770102663;6908;44854;13:56:11.000
13.98133666;52.91773167;46.4659996;178.769099;129.6516011;244.9075057;350.1710178;;200.4051237;1.442810486;0.807080471;6909;44854;13:56:12.000
13.98132833;52.91771501;46.61800003;171.4543491;144.993378;235.6618442;355.7656531;;213.9377946;1.444861479;0.842709145;6910;44854;13:56:13.000
